host_id,host_name,is_superhost
87798172,Martin,1.0
87799083,Nicola,0.0
87864256,Jamie,0.0
87867195,Wendy,1.0
87867914,Montserrat,1.0
87876780,Tamir,1.0
87880316,Jacob,0.0
87917635,Barbara,0.0
87921986,Vishal,0.0
87931650,May,1.0
87940177,Olivia,0.0
87947913,Christophe,0.0
87972031,Marco,0.0
88021055,Enza,1.0
88025594,Nick,0.0
88043243,Theo,0.0
88080470,Syed,0.0
88081649,Maria,0.0
88082967,Trish,0.0
88084521,Mark,0.0
88089700,Brad,1.0
88097276,Elecii,0.0
88099327,Elliott,0.0
88116129,Louisa,0.0
88116334,Simon,0.0
88122301,Symone,1.0
88142310,Nicoletta,1.0
88145532,Hanna,0.0
88153006,Catalina,0.0
88158321,Molly,0.0
88172761,Chris,0.0
88180305,Hazem,0.0
88181044,Alicia,1.0
88182618,Thomas,0.0
88184600,Darren,1.0
88185701,Milesh,0.0
88202737,Ashu,0.0
88209783,Trine,0.0
88240124,Sam,0.0
88246951,Stefanie,1.0
88256235,Suzanne,0.0
88272639,Gia,0.0
88282715,Zide,0.0
88285795,Jules,1.0
88304120,Mimo,0.0
88326914,Carly,0.0
88340951,CozyOnTop,1.0
88341595,Ellen,0.0
88344456,Wichayada,0.0
88362979,Jenny,0.0
88384945,Chollatorn,0.0
88389944,Jen & Steve,1.0
88415453,Dean,0.0
88418317,Yulia,1.0
88424196,Natalie,0.0
88438520,Sivanan,0.0
88439368,Kristine,0.0
88440045,Phillip,0.0
88455788,Jen,0.0
88488489,Ewelina,0.0
88499278,Sal,1.0
88525423,Meetali,0.0
88531730,Rez,0.0
88536487,Juliet,0.0
88538776,Salman,0.0
88551076,Cherry,0.0
88568286,Luc,0.0
88569660,Lily,0.0
88606186,Chatchawal,0.0
88609158,Caroline,0.0
88614093,Jonathan,0.0
88617940,Golam Kibria,0.0
88649250,Lotte,0.0
88667407,Jack,0.0
88726902,Sarah,0.0
88729437,Valerie,0.0
88732196,Jemmy,0.0
88735808,Kal,1.0
88737545,Ana Maria,0.0
88739922,Stephanie,0.0
88758578,David,1.0
88761776,Narek,0.0
88783171,Helen,0.0
88800829,Catherine,1.0
88820324,Ben,0.0
88829111,Korbua,0.0
88836869,William,1.0
88852186,Alison,1.0
88855353,Eric,1.0
88874832,Valentina,0.0
88888566,Didem,0.0
88900678,Oliver,1.0
88965670,Mike,0.0
88977356,Georgina,0.0
88979255,Bruna,1.0
89001249,Jackson,1.0
89025749,Elissa,1.0
89042340,Leah,0.0
89066608,Olly,0.0
89079497,Gerald,0.0
89092651,Ornela,0.0
89096362,Pichet,0.0
89102306,Esther,0.0
89104078,Gabriel,1.0
89114539,Carlos,0.0
89115126,Rich,0.0
89115610,Homm,1.0
89143837,Alfonso,0.0
89164934,Clytie,1.0
89176675,Helder,0.0
89206616,Al,0.0
89211102,Colleen,1.0
89226350,Kaijaerice,0.0
89252726,Hide Bangkok,1.0
89261959,Temchit,1.0
89272740,Michael,0.0
89278006,Harvey,0.0
89279775,Oakwood Residence Sukhumvit Thonglo,0.0
89305991,Lucille,1.0
89317319,Charlie,0.0
89322070,Anil,0.0
89327744,Ela,0.0
89344911,Luca,0.0
89355192,Shlome,0.0
89359279,Magdalena,0.0
89364385,Roberto,0.0
89386204,Nancy,0.0
89429932,Jana,0.0
89442943,Tanya,1.0
89477123,Xin,0.0
89480758,Ciaran,1.0
89482710,Alex,0.0
89484803,Mark,1.0
89500770,Tricia,0.0
89508921,Natalia,0.0
89513476,Oli,1.0
89533769,Sonila,1.0
89535392,Aurelien,0.0
89538000,M,0.0
89548656,Eleanor,0.0
89565690,Bernadette,0.0
89569693,Augustin,0.0
89583967,Marina,0.0
89591969,Michael,0.0
89606391,BaanKachitpan,1.0
89615905,Pramita,0.0
89628247,Debbie,0.0
89643122,Ibiye,0.0
89646960,John,1.0
89647185,Nicola,1.0
89666212,Elena,1.0
89686324,Ian & Katya,0.0
89693821,Lorraine,0.0
89693959,Azimali,0.0
89705521,Milena,0.0
89710926,Hyundai,1.0
89711103,Sikander,0.0
89734367,Jane,1.0
89735597,Michael,1.0
89736755,Theodoros,1.0
89750612,Zaw,1.0
89769714,Michael,0.0
89776230,Trish,1.0
89806823,Pavlin,0.0
89810653,Toby,0.0
89810722,Altin,0.0
89820334,Valter,0.0
89820474,Ken,0.0
89845074,Ben,0.0
89848222,Suvery,0.0
89854489,Amina,0.0
89875445,Charlene,0.0
89883209,Renita,0.0
89914443,Donna,0.0
89923154,Virginia,0.0
89930243,Jodie,0.0
89943277,Shims,0.0
89962224,Davide,0.0
89962939,Jyn,0.0
89970969,Clare,0.0
89978417,Claire,1.0
89982241,Meny,0.0
89986200,Henry,1.0
89986960,Lisa,1.0
89987924,Tannah,0.0
89988384,Jinny,0.0
90005589,Jessica,1.0
90022523,Jo,1.0
90028520,Jorge,1.0
90035618,Claire,0.0
90055184,Nahuel,1.0
90061029,Matthew,0.0
90100431,Aliona,1.0
90112178,Colette,1.0
90118024,Chloé,1.0
90122012,Kim,0.0
90124554,Ziwei,0.0
90154944,Sean,0.0
90159482,Alexis,0.0
90168934,Mariana,0.0
90179647,Bena,1.0
90184136,Chris,1.0
90186652,Janice,1.0
90204282,Jo,1.0
90204819,Alessandra,0.0
90205347,Jess,0.0
90207238,Mr And Mrs Khan,0.0
90209242,Joanne,0.0
90253124,Onuma,0.0
90262079,Jessica,0.0
90265579,William,0.0
90282462,Lauren,1.0
90289070,Eleanor,0.0
90296224,Paolo,0.0
90306778,Martin,0.0
90314073,Fari,0.0
90359099,Dr Deepa Shantilal,0.0
90360534,EMMi,1.0
90368459,Michael,0.0
90376151,Ali,0.0
90379272,Best,0.0
90379531,Michaela,0.0
90395235,Tuk And MaryJane,1.0
90401517,Grace,0.0
90411493,Fiona,1.0
90433699,宇明,0.0
90450162,Karim,0.0
90475892,Claire,1.0
90482642,Dennis,0.0
90486407,Peter,1.0
90488040,James,0.0
90500696,Nishy,0.0
90508055,Giovanni,0.0
90529911,Angela,0.0
90546626,Patcharin,0.0
90551270,Stuart,1.0
90565975,Carol Ann,1.0
90583455,Susanna,1.0
90584939,Nial,1.0
90587570,Samantha,0.0
90589402,Elaine,1.0
90594071,Jason,0.0
90600486,Andrew,0.0
90616271,Maowen,1.0
90623207,Jessica,0.0
90638197,Mo,0.0
90678036,Robert,0.0
90691987,Nikos,0.0
90694034,Fabian,0.0
90694569,Alex,0.0
90703255,Jeni,1.0
90738010,Lara,0.0
90744159,Sandra,0.0
90748198,Annamaria,1.0
90750840,Melissa,0.0
90753845,Samuel,0.0
90768078,Tracey,1.0
90804954,Lucia,0.0
90805965,Nicole Claire,0.0
90825245,Georgina,0.0
90831525,Mirjana,0.0
90856355,Lucia,1.0
90876766,Baanfangthon,1.0
90883670,Sebastian,1.0
90909736,Ashleigh,0.0
90937143,Sally,0.0
90943998,Edward,0.0
90963255,Jasbir Kaur,1.0
90965458,Rebecca,1.0
90969947,Ruyi,0.0
91006075,Claudia,1.0
91019420,Hong,0.0
91034448,Darren,0.0
91034741,ヒロ,1.0
91042135,Kelly,0.0
91046905,Hartmut,0.0
91049361,Jen,0.0
91059719,Mark,0.0
91065122,Georgia,1.0
91070429,Marie,1.0
91072888,Tracy,0.0
91073574,Rosie,0.0
91074998,Paul,0.0
91083960,Anne,0.0
91098546,Lisa,1.0
91128836,Mark,0.0
91134334,Bibi,0.0
91144526,Flaminia,0.0
91160811,Alessandra,1.0
91162934,Joseph,0.0
91169784,Mohammed,0.0
91172369,Anh,1.0
91185964,Ms. Oranee,0.0
91195428,Yanglan,1.0
91223365,Sharmilee,0.0
91231688,Bas,0.0
91234212,Mila,1.0
91237366,⁨S30⁩,0.0
91249905,Frank,0.0
91250978,Peter,0.0
91251403,Rigerta,0.0
91252613,Jessica,0.0
91257796,Thomas,0.0
91269108,Catherine,0.0
91271131,Julia,0.0
91272634,Rachel,1.0
91300278,Abi,0.0
91321207,ProHouse,0.0
91330809,Rosario,1.0
91333220,Georgia,0.0
91334882,Luz,0.0
91343312,Graham,0.0
91350063,Vijay,1.0
91353133,Kiflay,0.0
91361866,Rory,0.0
91367035,Martin,0.0
91373593,Marilyn,0.0
91375244,Art Feng,1.0
91377476,Alison,0.0
91404566,Annie Lauren,0.0
91426608,Jubjib,0.0
91438807,Natalia,0.0
91444376,Joan,0.0
91446621,Daranee,0.0
91460259,Caroline,0.0
91475651,Suzanne,1.0
91526729,Bertrand,1.0
91547381,Helen,1.0
91558605,Ik,0.0
91564848,Romy,0.0
91568373,Vanessa,0.0
91583817,Shoulin,0.0
91587706,Leon,0.0
91591964,Soumyajit,0.0
91600480,Samuel Nathan,0.0
91606725,Lalita,0.0
91613397,Alexander,0.0
91613821,Lewis,0.0
91614860,Carey,1.0
91622377,Matt,1.0
91629442,Chris,0.0
91630899,Syed,0.0
91645969,Nick,1.0
91654984,Kevin,0.0
91657245,Kiya,0.0
91675769,Philip,0.0
91686013,Callum,1.0
91701309,May,0.0
91724558,Tristan,0.0
91725155,Khatera,0.0
91767876,Sewin Wung,1.0
91769791,Kanthaphat,0.0
91775156,Alexandre,0.0
91783891,Wei,0.0
91797785,Tarka,1.0
91802186,Milena,0.0
91815958,Ola,0.0
91827708,Rupert,1.0
91831842,Anna,0.0
91844024,Charina,0.0
91845894,Esmeralda,0.0
91879562,Inioluwa,0.0
91887833,Tarcisio,0.0
91913598,Michael,0.0
91925664,Tim,1.0
91931192,Zara Tower Hotel,0.0
91932622,Paul,0.0
91934777,Vichak,1.0
91948174,Leticia,0.0
91961414,Kimi,0.0
91964248,Gustavo Miguel,1.0
91964612,Empera,0.0
91990381,Luz,0.0
92005970,Karolis,0.0
92011483,Ery,1.0
92036496,Ben,1.0
92043903,Estefania,0.0
92046665,Yuri,0.0
92048092,Natasha,0.0
92051611,Craig,1.0
92053290,Lorraine,0.0
92060318,Misa,0.0
92083488,Amit,0.0
92093026,Ivory,0.0
92096819,Uzair,1.0
92130866,Fabiana,0.0
92158998,Yemi,0.0
92172750,Michael,1.0
92174027,Jaff,0.0
92210228,Barney,0.0
92211355,Nathen,1.0
92214630,Anna,0.0
92216050,Basil,0.0
92230917,Thomas,1.0
92240156,Aamer,0.0
92250510,Valentina,0.0
92253314,Stephen,1.0
92266511,Zayd,0.0
92270189,Ryan,0.0
92310980,Diana,1.0
92342614,Nicole,0.0
92357536,Rachael,0.0
92369937,Andy And Lucy,1.0
92392006,Michael,0.0
92406083,David,0.0
92426545,Hannah,1.0
92430342,Alexander,0.0
92434775,Roudi,0.0
92465650,Anna,0.0
92475736,Kathryn,1.0
92506071,Lia,0.0
92523499,Sadru,0.0
92526110,Jasu,0.0
92550794,Nature Villa Hotel,0.0
92562574,Benjamin Oliver,0.0
92574416,Kike,0.0
92574427,Vanessa,1.0
92583354,Catherine,1.0
92587119,Sarah,0.0
92588192,Chloe,0.0
92590423,Gerard Joseph,0.0
92592056,Margaret,1.0
92601704,Amira & Syed,1.0
92603815,Luke,0.0
92613056,Zena,0.0
92636244,Neil,0.0
92637044,Paula,0.0
92637576,Betty,0.0
92664131,Marco,1.0
92676797,ELizabeth,0.0
92676798,Karen,1.0
92747277,Luciana,1.0
92748917,Jessica,0.0
92761297,Theresa,1.0
92761315,Weijie,0.0
92774845,Phattrathorn,0.0
92777689,Natalia,1.0
92779512,Edward,0.0
92782549,Jake,0.0
92804630,Camila,0.0
92811524,Charles,0.0
92812045,Thomas C,0.0
92812397,Libby,0.0
92826435,Aynur,0.0
92827778,Dave,0.0
92851690,Joaquim,0.0
92859244,Al,0.0
92866430,Dave,1.0
92897134,Michael,0.0
92909769,Madeline,1.0
92931505,⁨GoodtimeProperty.⁩,0.0
92933147,Luana,0.0
92957267,Yasmina,1.0
92967793,Sarah,0.0
92971656,Brenda,0.0
92982853,Max,0.0
92983236,Maoh Maoh,0.0
92983349,Andrea,1.0
93024525,Rene,0.0
93036327,Grant,0.0
93041382,Sarah,0.0
93057392,Alexsander,0.0
93085810,Veerapat,0.0
93126532,Aamir,0.0
93170521,Marcus,0.0
93186070,Thomas & Devaki,0.0
93193612,Therese,0.0
93202079,Modupé,0.0
93214384,Naomi,1.0
93214392,Mona,1.0
93230697,Dr G,0.0
93259763,Steven,1.0
93268408,Clive,1.0
93271399,Ryan & Eniko,1.0
93398181,Stéphanie,1.0
93422719,Alexa,0.0
93448878,Netsai,0.0
93459894,Shirley Yet Ling,0.0
93474953,Teresa,0.0
93530534,Shahzeb,0.0
93535097,Amar,1.0
93535101,Tony Brooks,0.0
93536536,Olta,0.0
93545032,Proai,0.0
93576775,Bobby,0.0
93589489,Terna,0.0
93600486,Billie,0.0
93601658,Syeda,1.0
93604135,Anna,0.0
93608459,Bryony,1.0
93611793,Jenny,0.0
93616982,Tarek,0.0
93634724,Shanjida,1.0
93646755,Sarah,0.0
93664372,Phakchira,1.0
93667985,Chutinun,0.0
93670705,Khalil,1.0
93677011,Rainy,1.0
93682531,Lucy,1.0
93683175,Zain,0.0
93695636,Numan,0.0
93699685,Poonrit,1.0
93705832,Rachel,0.0
93711236,Alistair,0.0
93727564,Salomon,0.0
93729482,Marianne,0.0
93742662,María Daniela,0.0
93749550,Emanuelle Maffioletti,0.0
93788913,Brittany,0.0
93789548,A,0.0
93799003,Caitriona,0.0
93800909,Katya,0.0
93805228,Jeanne,0.0
93808527,Alex,0.0
93809020,Sarah,0.0
93813362,Ashkin,0.0
93816219,⁨Thunder M.⁩,0.0
93845852,Selin,1.0
93863768,Elizabeth,0.0
93902436,Charlie,0.0
93918368,Michele,0.0
93918547,Andreas,0.0
93926147,Chantale,0.0
93956794,Joanne,0.0
93965166,Christiana,0.0
93970333,Seb,0.0
93982821,Christiano,0.0
93992515,Tharvadee,0.0
94003146,Marek,1.0
94004220,Sheena,0.0
94043921,Chris,0.0
94045787,Jovanka,0.0
94080588,Luca,0.0
94082984,Judith,0.0
94097064,Fin,0.0
94122642,Paul.Bkk,0.0
94133222,Pawanee,0.0
94152033,Barbora,1.0
94159098,Ben,0.0
94180783,Georgina Pauline Jean,0.0
94200707,Double J,1.0
94205088,Jonathan,1.0
94235838,Ali,0.0
94242983,Randy,0.0
94242999,Pablo,1.0
94271857,Fay,0.0
94308812,Inge,0.0
94313825,Seb,0.0
94313937,Benjamin,0.0
94332736,Libby,1.0
94344030,Thomas,1.0
94344342,Rose,0.0
94351647,Ali,0.0
94373469,Emmanuel,0.0
94417073,Rubab,1.0
94426146,Wanlapatch,0.0
94450229,Zara,0.0
94452406,佳,0.0
94453685,Roja Kouhbanani,0.0
94465894,Celine,1.0
94473464,Boonsiri,0.0
94479369,Steven,1.0
94491664,Joanna,0.0
94499161,Katerina,0.0
94512828,Charlotte,0.0
94521348,Lucyna,0.0
94539460,Claire,0.0
94568314,Charlie,0.0
94576508,Orrathai,0.0
94578815,Sukhumvit Vip,1.0
94585996,Gerry,1.0
94593058,Bruno,1.0
94601540,Julie,0.0
94617233,Shipon,0.0
94630069,Nadia,0.0
94640332,Angel,1.0
94640827,Jonathan,0.0
94647593,Piyali,0.0
94668537,Title TT,1.0
94669481,Cindy,0.0
94675447,Katharine,1.0
94679515,Hannah,0.0
94682177,Mark,1.0
94720058,Napat,1.0
94726637,Sidney,0.0
94728964,Be,0.0
94731962,Ria,0.0
94747501,James,0.0
94751006,Maria,1.0
94755710,Marika,0.0
94760262,Elizabeth,1.0
94799166,Diego,1.0
94800832,Shamina,0.0
94820947,Nichola,1.0
94821059,Benny,1.0
94822424,Anick,1.0
94867878,Laura,0.0
94899359,Renee,1.0
94902104,小艳,0.0
94902688,Kate,1.0
94913356,Hallan,1.0
94922687,Judy,0.0
94923994,Anjali,1.0
94925222,Cako,0.0
94929958,Malgorzata,0.0
94932649,Freddie,0.0
94940788,Laura,0.0
94949941,Tobia,0.0
94964132,Vimuttiratna,0.0
94980861,John,0.0
94983781,Jordan,0.0
95016277,Niclas,1.0
95030239,Jemima,0.0
95044241,Sharlene,1.0
95060908,Veronica,0.0
95080256,Jenny Woo,1.0
95080562,Mary,0.0
95082822,Demi,1.0
95099642,Sarah,0.0
95105464,Mauro,0.0
95117073,Praveen,0.0
95133257,Aishah,1.0
95138344,Natalia,1.0
95141718,Nick,1.0
95143047,Susan,0.0
95160240,Nicola,0.0
95214788,Cushie,0.0
95215056,City Stays,0.0
95221826,Mu Rre,0.0
95229268,Lynn,0.0
95235837,Lisa,0.0
95237128,Napat,0.0
95239469,Michael,0.0
95251246,Alex,0.0
95283394,Hai,1.0
95293468,Jay Moya,1.0
95314668,Thet,1.0
95341518,Folarin,0.0
95362867,Nutthapon,0.0
95372809,Jason,0.0
95411657,Tan,0.0
95451688,Sangaran,0.0
95457301,Jonathan,1.0
95460050,Boat,0.0
95484677,Navapong,0.0
95512781,Firm,0.0
95518062,Mui,0.0
95518825,Ming,1.0
95519481,Akram,0.0
95522832,Courtney,0.0
95525070,Tam,1.0
95526244,Wei Ting,1.0
95532773,Hotelise,1.0
95537988,Keeradit,0.0
95544273,Edi,1.0
95548084,Mod Apiluk,0.0
95552663,Kathleen,0.0
95555840,Rory,0.0
95592253,Richard,0.0
95608858,Martin,0.0
95616501,Michael,0.0
95617066,Réginal-Roland,0.0
95618065,Mahi,0.0
95634188,Witsawachit,0.0
95637561,Kantapol,1.0
95640425,Manee,0.0
95657666,Adrian,1.0
95682924,Christel,0.0
95688209,Apartment Ladphrao,0.0
95690658,Sid,0.0
95708468,Luke,0.0
95718809,Phil,0.0
95745043,Daniela,0.0
95750462,Chris,1.0
95775227,Shayan,1.0
95804939,Christopher,0.0
95812261,Marike,1.0
95814194,Alpha,0.0
95826939,Hien,1.0
95827288,Edoardo,0.0
95844841,David,0.0
95879358,Kittipong,0.0
95920319,Andy,1.0
95962092,Home Market,0.0
95999628,Benny,1.0
96001402,Rosie,0.0
96003578,Nil,0.0
96022774,April,0.0
96029466,Peter,1.0
96036044,Monika,0.0
96036854,Dainius,1.0
96046834,Alice,0.0
96050585,Firas,0.0
96065599,Riccardo,0.0
96070513,Ross,0.0
96072981,Robert,0.0
96123306,Charlotte,0.0
96133167,Shireen,0.0
96135128,Nadine,1.0
96142932,Katy,0.0
96149842,Lucky,0.0
96150452,May,1.0
96152583,Chompunot,0.0
96159472,Liza,0.0
96159761,Salvatore,0.0
96178107,Aujzhara,1.0
96182799,Charlotte,0.0
96194081,Zoe,0.0
96197308,Chloë,1.0
96206332,Kamilah,1.0
96218725,Mustafa,0.0
96245024,Lay Lee,0.0
96265683,Easyhome,0.0
96276841,Julie,1.0
96277677,Tiffany,1.0
96305665,Bangkok Betty,1.0
96322671,Jin,0.0
96328364,Sedat,0.0
96379633,Fiona And Tristan,1.0
96384297,Alison,0.0
96392096,Ilona,0.0
96404535,Nicola,0.0
96409738,Amber,0.0
96418046,Anam,0.0
96418641,Stacey,0.0
96445513,Richard,0.0
96464809,Win,0.0
96470449,Victoria,0.0
96488542,Bhagyesh,0.0
96492745,Top,1.0
96493943,Rudklao,1.0
96518484,Caroline,1.0
96522971,Judy,1.0
96524660,Julie,0.0
96543268,Oliver,0.0
96543792,Gom,0.0
96556089,Jeremy,1.0
96556366,Emma,0.0
96560465,Bassem,0.0
96588939,Julie,0.0
96600415,Chelsea,0.0
96604088,Jacqui,0.0
96606486,Lulu,0.0
96618806,Ed,0.0
96636003,Charlie,0.0
96649754,Amir,1.0
96650338,Jane,0.0
96662268,Tan,0.0
96671155,Mauro,1.0
96705946,Edward,0.0
96706502,Anna,0.0
96707677,Laura,0.0
96708855,Jay,0.0
96711268,Naina,0.0
96711779,Katarzyna,0.0
96755584,Host Team,0.0
96772722,Gaia,0.0
96774760,James,0.0
96779911,Starzeus,0.0
96788515,Jules,1.0
96812552,Penelope,0.0
96815977,Maruf,1.0
96822439,Dan,0.0
96823178,Sarah,0.0
96826646,Sara,0.0
96863573,Judith,1.0
96863806,Seb,0.0
96870243,Jennifer,0.0
96900791,Andrew,0.0
96968879,Cristina,0.0
96978281,Jackie And Jason,1.0
97017916,Konstantin,1.0
97018073,Luis,0.0
97020574,Chloe,0.0
97020586,Jenita,1.0
97029624,Jake,0.0
97035033,David,0.0
97035056,Michelle,1.0
97050405,Melissa,0.0
97052021,Mike,1.0
97075898,Elrashid,0.0
97090726,Helen,0.0
97091056,Gina,1.0
97098506,Xuan,1.0
97117497,Denis,0.0
97118422,Matteo,0.0
97124813,Tim,1.0
97146020,Conor,0.0
97152102,Jack,0.0
97160327,Maria,0.0
97177917,Olivia,0.0
97196586,Maprang,1.0
97218930,Alasdair,0.0
97219817,Manjot And Summer,0.0
97221210,Rebecca,0.0
97223602,Jennifer,0.0
97224350,Ting,0.0
97226173,Guy,1.0
97239304,Su-O,1.0
97242533,Lily,0.0
97244263,Saman,0.0
97244593,Michelle,0.0
97244833,Alex,0.0
97246214,Martsly,0.0
97254433,Madeleine,0.0
97263345,Oli,0.0
97269224,Pas Cher,0.0
97306767,Shirley,1.0
97308892,Karl,0.0
97312419,Sid,1.0
97313663,Kunal,1.0
97318026,Vitaly,0.0
97348946,Pipat,0.0
97351921,Zain,0.0
97354413,Tree,1.0
97357922,Sarah,0.0
97369258,Jason,0.0
97386029,Eric,1.0
97396873,Manu,1.0
97397240,Lily,1.0
97424788,Michael,1.0
97425581,Nariane,0.0
97430872,Clau,1.0
97440842,Coco,0.0
97470733,Sunny,1.0
97484745,Alessia,0.0
97494946,Tobias,1.0
97495895,Elena,0.0
97505207,Duong Estate & Keano Properties Ltd,0.0
97506595,Ignacio,1.0
97507102,Marianne,0.0
97520868,Sarah,0.0
97547130,Matthew Sean,0.0
97560555,Rishi,0.0
97571386,Hao,1.0
97575673,Ligeia,0.0
97575712,Joanne,0.0
97597550,Jatindar Kaur,0.0
97599518,Andrej,0.0
97622499,Sonia,0.0
97623514,Regina,0.0
97652202,Joanne Marie,1.0
97688348,Christina,0.0
97700602,Maree,0.0
97708657,Sami,0.0
97730124,Prem,0.0
97739713,Chris,1.0
97743020,Marcos,0.0
97750485,Ariyanat,1.0
97752387,Anne,1.0
97783781,Jo,0.0
97784149,Sharlene,0.0
97806624,Ahmad,0.0
97808726,David And Elsa,1.0
97815191,Stuart,0.0
97819774,Darryl,0.0
97827506,Mohan,0.0
97829661,Paul,0.0
97836222,Alena,1.0
97838492,Claudette,0.0
97865816,Michael,1.0
97872786,Gavin,0.0
97874184,Moji,0.0
97892488,Park Villa Boutique Hostel,0.0
97893027,Mark,0.0
97905465,Roro,0.0
97907076,Carolina,0.0
97941495,Victoria,0.0
97942941,Mona,0.0
97952099,Chatchanok,0.0
97973645,Noyemie,0.0
97974640,Michael,0.0
97993178,Gillian,0.0
98003212,Marcus,1.0
98016140,Joe,0.0
98024533,Rong,0.0
98024869,Efe,0.0
98068076,Ivan,0.0
98106942,Tristan,1.0
98117364,Unchalee,0.0
98151795,James,0.0
98155984,Syeda,0.0
98185855,Kian,1.0
98201724,Victoria,0.0
98213024,Aisling,0.0
98215645,Will,1.0
98263369,Hasan,0.0
98295312,Andy,0.0
98380644,Sukpoint,0.0
98382419,Jason,0.0
98396026,Jacob,0.0
98425482,Jo,0.0
98427364,Dan,0.0
98480095,Vanessa,0.0
98486959,Yolanda,0.0
98487438,Ellie,1.0
98510337,Nikki,0.0
98519060,Jo,1.0
98575711,Paul,0.0
98590477,Kate,0.0
98591501,⁨Peau Th.⁩,0.0
98592732,Elina,0.0
98620628,Astor Victoria Hostel,0.0
98623075,William,0.0
98667546,Stacie,0.0
98692679,Stewart And Mia,0.0
98694606,Hau Yee,0.0
98704638,Vasin,0.0
98724081,Avni,0.0
98729559,Suparat,0.0
98744825,Jes,0.0
98749973,Kristine,1.0
98759545,Singh,0.0
98770835,Teodoro,0.0
98773985,Alna,0.0
98774646,Karen,1.0
98783866,Greer,0.0
98787748,Claire,0.0
98796726,Hemant,0.0
98813955,Ursula,0.0
98845204,Belinda,0.0
98858694,Simi,0.0
98863271,Marshall,0.0
98882257,Marguerite,0.0
98908821,Michelle,0.0
98920454,Andrew,0.0
98930317,James,0.0
98941638,Richard Henry Michael,0.0
98960117,Robbie,0.0
98961089,Alex,0.0
98974124,Freshta,0.0
98975572,Ankita,0.0
99009227,Jo,0.0
99016343,Aimee,0.0
99023266,Liz,0.0
99036714,Uthayakumar,0.0
99038064,Jash,0.0
99045251,Pierre,0.0
99051146,Tamy,0.0
99063456,Chulayuth,0.0
99071882,Sunny,0.0
99079874,Maya,0.0
99111109,Laura,0.0
99140931,Adrienne,0.0
99141846,PPLuxury,0.0
99149160,Ali,0.0
99151459,Aeya,0.0
99159587,Edward,0.0
99168581,Milly,0.0
99185579,Helen,1.0
99194267,Taniele,0.0
99203458,Suresh,0.0
99209755,Lisa,0.0
99213096,Marty,0.0
99252773,Chukwuemeka,0.0
99253444,Diogo,0.0
99253765,Peter,1.0
99289098,Nisarat Oil,0.0
99289615,Amir,1.0
99315860,Makayla,0.0
99347650,Gurkan,1.0
99356143,Karan,0.0
99404130,Govind,0.0
99405105,Lila,0.0
99420360,Kaiwan,0.0
99438982,Jj,0.0
99459010,Jalila,0.0
99472368,Carol,1.0
99529856,Lia,0.0
99531777,Rachel,0.0
99558889,Sarah,0.0
99572926,Roz,1.0
99596540,Kriz,0.0
99625403,Juliet,0.0
99626473,Melissa,0.0
99633148,Bridget,0.0
99635206,Muniza,0.0
99642128,Andres,0.0
99666234,Ayda,0.0
99677332,Akkasit,0.0
99699029,Yj,0.0
99701885,Maggie,0.0
99709531,Thor,0.0
99726208,William,0.0
99743375,Samantha,0.0
99762360,Scott,1.0
99768437,Lora,0.0
99797499,Daisy,0.0
99826066,Aliyak Sangthian,1.0
99829950,Elisa,1.0
99871156,Alan,1.0
99871241,Mireille,1.0
99885300,Natan,1.0
99923994,Joe,0.0
99930179,Naomi,0.0
99949437,Ronit,1.0
99962569,Ben,1.0
99972460,Mikey,0.0
99980499,Nadia,0.0
99982434,Marco,0.0
99982639,Celine,0.0
99991627,Dijana,1.0
99994469,Kitichai,1.0
100004010,David,0.0
100013588,Kanlayana Hostel,0.0
100016916,Nicholas,0.0
100029888,Farruh,0.0
100048531,Kamran,0.0
100068787,Kudi,1.0
100069073,Antonia,0.0
100076439,Enhance,0.0
100079118,Jenny,0.0
100085932,Aleksandra,1.0
100086617,Ruth,1.0
100164927,Eppie,0.0
100167710,Gareth,1.0
100179517,Kim,0.0
100183388,⁨Pairath(Jimmy)⁩,0.0
100219575,Stefani,0.0
100223153,Sezai,0.0
100235813,Charles,0.0
100240151,Celeste,0.0
100253552,Jessica,0.0
100254087,Johan,0.0
100254329,Yoav,0.0
100256148,Ella,0.0
100261041,Ali,0.0
100290855,Louis,0.0
100297233,Dean,0.0
100315978,Amy,0.0
100336338,Faro,0.0
100339077,Kirsty,0.0
100342425,Sutandra,0.0
100376944,Graham,1.0
100395156,Angela,1.0
100398543,Fiona,1.0
100412923,Lily,0.0
100421202,Vijay,0.0
100421872,Sophie,0.0
100446916,⁨Arm T.⁩,0.0
100452475,Sarah,0.0
100458267,QiQi,0.0
100465051,Prince,0.0
100468408,Dwellers Delight  Management,0.0
100468723,Duncan,0.0
100470068,Tar,1.0
100481600,Charles,1.0
100492375,Tejas,0.0
100500799,Caroline,1.0
100508432,Matthew,1.0
100543793,Ali,0.0
100552972,The Curated Collection,0.0
100564848,Joe,0.0
100583822,Kiatthada Resort,0.0
100590467,Ian,1.0
100625935,Phuong,0.0
100628936,Poom,0.0
100629437,Eli,0.0
100672427,Adam,0.0
100690587,Daniel,0.0
100693651,Igor,0.0
100712809,Shaniqua,0.0
100724268,Sky Aus,1.0
100746908,George,0.0
100767680,Bua Noppamas,1.0
100777152,Mohamed,0.0
100789005,Roger,1.0
100847749,Anuradha,0.0
100852122,Michael,1.0
100865187,Patricia,1.0
